activity_id,institution_id,source_id,experiment_id,frequency,modeling_realm,table_id,member_id,grid_label,variable_id,temporal_subset,chunk_freq,grid_label,platform,dimensions,cell_methods,path
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,fGrazing,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.fGrazing.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,fHarvest,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.fHarvest.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,fLuc,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.fLuc.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,fProductDecomp,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.fProductDecomp.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,gpp,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.gpp.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,grassFrac,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.grassFrac.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,hfdsn,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.hfdsn.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,lai,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.lai.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,mrfso,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.mrfso.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,mrlsl,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.mrlsl.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,mrro,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.mrro.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,mrros,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.mrros.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,mrso,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.mrso.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,mrsos,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.mrsos.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,nbp,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.nbp.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,nep,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.nep.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,netAtmosLandCO2Flux,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.netAtmosLandCO2Flux.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,npp,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.npp.nc
